track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,unit_price
2755,Até Que Enfim Encontrei Você,222,1,7,Tim Maia,18:00:00,3477751,0.99
2756,Coroné Antonio Bento,222,1,7,"Do Vale, João/Luiz Wanderley",19:00:00,4340326,0.99
2757,New Love,222,1,7,Tim Maia,20:00:00,7786824,0.99
2758,Não Vou Ficar,222,1,7,Tim Maia,21:00:00,5642919,0.99
2759,Música No Ar,222,1,7,Tim Maia,22:00:00,5184891,0.99
2760,Salve Nossa Senhora,222,1,7,Carlos Imperial/Edardo Araújo,23:00:00,3827629,0.99
2761,Você Fugiu,222,1,7,Genival Cassiano,00:00:00,7971147,0.99
2762,Cristina Nº 2,222,1,7,Carlos Imperial/Tim Maia,01:00:00,2978589,0.99
2763,Compadre,222,1,7,Tim Maia,02:00:00,5631446,0.99
2764,Over Again,222,1,7,Tim Maia,03:00:00,6612634,0.99
2765,Réu Confesso,222,1,7,Tim Maia,04:00:00,7189874,0.99
2766,O Que Me Importa,223,1,7,,05:00:00,4977852,0.99
2767,Gostava Tanto De Você,223,1,7,,06:00:00,8380077,0.99
2768,Você,223,1,7,,07:00:00,7911702,0.99
2769,Não Quero Dinheiro,223,1,7,,08:00:00,5031797,0.99
2770,Eu Amo Você,223,1,7,,09:00:00,7914628,0.99
2771,A Festa Do Santo Reis,223,1,7,,10:00:00,5204995,0.99
2772,I Don't Know What To Do With Myself,223,1,7,,11:00:00,7251478,0.99
2773,Padre Cícero,223,1,7,,12:00:00,4581685,0.99
2774,Nosso Adeus,223,1,7,,13:00:00,6793270,0.99
2775,Canário Do Reino,223,1,7,,14:00:00,4552858,0.99
2776,Preciso Ser Amado,223,1,7,,15:00:00,5618895,0.99
2777,Balanço,223,1,7,,16:00:00,6890327,0.99
2778,Preciso Aprender A Ser Só,223,1,7,,17:00:00,5213894,0.99
2779,Esta É A Canção,223,1,7,,18:00:00,6069933,0.99
2780,Formigueiro,223,1,7,,19:00:00,8455132,0.99
2781,Comida,224,1,4,Titãs,20:00:00,10786578,0.99
2782,Go Back,224,1,4,Titãs,21:00:00,7668899,0.99
2783,Prá Dizer Adeus,224,1,4,Titãs,22:00:00,7382048,0.99
2784,Família,224,1,4,Titãs,23:00:00,7267458,0.99
2785,Os Cegos Do Castelo,224,1,4,Titãs,00:00:00,9868187,0.99
2786,O Pulso,224,1,4,Titãs,01:00:00,6566998,0.99
2787,Marvin,224,1,4,Titãs,02:00:00,8741444,0.99
2788,Nem 5 Minutos Guardados,224,1,4,Titãs,03:00:00,8143797,0.99
2789,Flores,224,1,4,Titãs,04:00:00,7148017,0.99
2790,Palavras,224,1,4,Titãs,05:00:00,5285715,0.99
2791,Hereditário,224,1,4,Titãs,06:00:00,5020547,0.99
2792,A Melhor Forma,224,1,4,Titãs,07:00:00,6349938,0.99
2793,Cabeça Dinossauro,224,1,4,Titãs,08:00:00,1220930,0.99
2794,32 Dentes,224,1,4,Titãs,09:00:00,6157904,0.99
2795,Bichos Escrotos (Vinheta),224,1,4,Titãs,10:00:00,3503755,0.99
2796,Não Vou Lutar,224,1,4,Titãs,11:00:00,6308613,0.99
2797,Homem Primata (Vinheta),224,1,4,Titãs,12:00:00,1124909,0.99
2798,Homem Primata,224,1,4,Titãs,13:00:00,6486470,0.99
2799,Polícia (Vinheta),224,1,4,Titãs,14:00:00,1824213,0.99
2800,Querem Meu Sangue,224,1,4,Titãs,15:00:00,7069773,0.99
2801,Diversão,224,1,4,Titãs,16:00:00,9531268,0.99
2802,Televisão,224,1,4,Titãs,17:00:00,9776548,0.99
2803,Sonifera Ilha,225,1,4,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,18:00:00,5678290,0.99
2804,Lugar Nenhum,225,1,4,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,19:00:00,6472780,0.99
2805,Sua Impossivel Chance,225,1,4,Nando Reis,20:00:00,8073248,0.99
2806,Desordem,225,1,4,Charles Gavin/Marcelo Fromer/Sérgio Britto,21:00:00,7067340,0.99
2807,Não Vou Me Adaptar,225,1,4,Arnaldo Antunes,22:00:00,7304656,0.99
2808,Domingo,225,1,4,Sérgio Britto/Toni Bellotto,23:00:00,6883180,0.99
2809,Amanhã Não Se Sabe,225,1,4,Sérgio Britto,00:00:00,6243967,0.99
2810,Caras Como Eu,225,1,4,Toni Bellotto,01:00:00,5999048,0.99
2811,Senhora E Senhor,225,1,4,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,02:00:00,6733733,0.99
2812,Era Uma Vez,225,1,4,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,03:00:00,7453156,0.99
2813,Miséria,225,1,4,"Arnaldo Antunes/Britto, SergioMiklos, Paulo",04:00:00,8727645,0.99
2814,Insensível,225,1,4,Sérgio Britto,05:00:00,6893664,0.99
2815,Eu E Ela,225,1,4,Nando Reis,06:00:00,9138846,0.99
2816,Toda Cor,225,1,4,Ciro Pressoa/Marcelo Fromer,07:00:00,6939176,0.99
2817,É Preciso Saber Viver,225,1,4,Erasmo Carlos/Roberto Carlos,08:00:00,8271418,0.99
2818,Senhor Delegado/Eu Não Aguento,225,1,4,Antonio Lopes,09:00:00,5277983,0.99
2819,Battlestar Galactica: The Story So Far,226,3,18,,10:00:00,490750393,1.99
2820,Occupation / Precipice,227,3,19,,11:00:00,1054423946,1.99
2821,"Exodus, Pt. 1",227,3,19,,12:00:00,475079441,1.99
2822,"Exodus, Pt. 2",227,3,19,,13:00:00,466820021,1.99
2823,Collaborators,227,3,19,,14:00:00,483484911,1.99
2824,Torn,227,3,19,,15:00:00,495262585,1.99
2825,A Measure of Salvation,227,3,18,,16:00:00,489715554,1.99
2826,Hero,227,3,18,,17:00:00,506896959,1.99
2827,Unfinished Business,227,3,18,,18:00:00,528499160,1.99
2828,The Passage,227,3,18,,19:00:00,490375760,1.99
2829,The Eye of Jupiter,227,3,18,,20:00:00,517909587,1.99
2830,Rapture,227,3,18,,21:00:00,508406153,1.99
2831,Taking a Break from All Your Worries,227,3,18,,22:00:00,492700163,1.99
2832,The Woman King,227,3,18,,23:00:00,552893447,1.99
2833,A Day In the Life,227,3,18,,00:00:00,462818231,1.99
2834,Dirty Hands,227,3,18,,01:00:00,537648614,1.99
2835,Maelstrom,227,3,18,,02:00:00,514154275,1.99
2836,The Son Also Rises,227,3,18,,03:00:00,499258498,1.99
2837,"Crossroads, Pt. 1",227,3,20,,04:00:00,486233524,1.99
2838,"Crossroads, Pt. 2",227,3,20,,05:00:00,497335706,1.99
2839,Genesis,228,3,19,,06:00:00,515671080,1.99
2840,Don't Look Back,228,3,21,,07:00:00,493628775,1.99
2841,One Giant Leap,228,3,21,,08:00:00,521616246,1.99
2842,Collision,228,3,21,,09:00:00,526182322,1.99
2843,Hiros,228,3,21,,10:00:00,488835454,1.99
2844,Better Halves,228,3,21,,11:00:00,549353481,1.99
2845,Nothing to Hide,228,3,19,,12:00:00,510058181,1.99
2846,Seven Minutes to Midnight,228,3,21,,13:00:00,515590682,1.99
2847,Homecoming,228,3,21,,14:00:00,516015339,1.99
2848,Six Months Ago,228,3,19,,15:00:00,505133869,1.99
2849,Fallout,228,3,21,,16:00:00,501145440,1.99
2850,The Fix,228,3,21,,17:00:00,507026323,1.99
2851,Distractions,228,3,21,,18:00:00,537111289,1.99
2852,Run!,228,3,21,,19:00:00,542936677,1.99
2853,Unexpected,228,3,21,,20:00:00,511777758,1.99
2854,Company Man,228,3,21,,21:00:00,493168135,1.99
2855,Company Man,228,3,21,,22:00:00,503786316,1.99
2856,Parasite,228,3,21,,23:00:00,487461520,1.99
2857,A Tale of Two Cities,229,3,19,,00:00:00,513691652,1.99
2858,"Lost (Pilot, Part 1) [premiere]",230,3,19,,01:00:00,217124866,1.99
2859,"Man of Science, Man of Faith (Premiere)",231,3,19,,02:00:00,543342028,1.99
2860,Adrift,231,3,19,,03:00:00,502663995,1.99
2861,"Lost (Pilot, Part 2)",230,3,19,,04:00:00,204995876,1.99
2862,The Glass Ballerina,229,3,21,,05:00:00,535729216,1.99
2863,Further Instructions,229,3,19,,06:00:00,502041019,1.99
2864,Orientation,231,3,19,,07:00:00,500600434,1.99
2865,Tabula Rasa,230,3,19,,08:00:00,210526410,1.99
2866,Every Man for Himself,229,3,21,,09:00:00,513803546,1.99
2867,Everybody Hates Hugo,231,3,19,,10:00:00,498163145,1.99
2868,Walkabout,230,3,19,,11:00:00,207748198,1.99
2869,...And Found,231,3,19,,12:00:00,500330548,1.99
2870,The Cost of Living,229,3,19,,13:00:00,505647192,1.99
2871,White Rabbit,230,3,19,,14:00:00,201654606,1.99
2872,Abandoned,231,3,19,,15:00:00,537348711,1.99
2873,House of the Rising Sun,230,3,19,,16:00:00,210379525,1.99
2874,I Do,229,3,19,,17:00:00,504676825,1.99
2875,Not In Portland,229,3,21,,18:00:00,499061234,1.99
2876,Not In Portland,229,3,21,,19:00:00,510546847,1.99
2877,The Moth,230,3,19,,20:00:00,228896396,1.99
2878,The Other 48 Days,231,3,19,,21:00:00,535256753,1.99
2879,Collision,231,3,19,,22:00:00,475656544,1.99
2880,Confidence Man,230,3,19,,23:00:00,223756475,1.99
2881,Flashes Before Your Eyes,229,3,21,,00:00:00,537760755,1.99
2882,Lost Survival Guide,229,3,21,,01:00:00,486675063,1.99
2883,Solitary,230,3,19,,02:00:00,207045178,1.99
2884,What Kate Did,231,3,19,,03:00:00,484583988,1.99
2885,Raised By Another,230,3,19,,04:00:00,223623810,1.99
2886,Stranger In a Strange Land,229,3,21,,05:00:00,505056021,1.99
2887,The 23rd Psalm,231,3,19,,06:00:00,487401604,1.99
2888,All the Best Cowboys Have Daddy Issues,230,3,19,,07:00:00,211743651,1.99
2889,The Hunting Party,231,3,21,,08:00:00,520350364,1.99
2890,Tricia Tanaka Is Dead,229,3,21,,09:00:00,548197162,1.99
2891,Enter 77,229,3,21,,10:00:00,517521422,1.99
2892,Fire + Water,231,3,21,,11:00:00,488458695,1.99
2893,Whatever the Case May Be,230,3,19,,12:00:00,183867185,1.99
2894,Hearts and Minds,230,3,19,,13:00:00,207607466,1.99
2895,Par Avion,229,3,21,,14:00:00,517079642,1.99
2896,The Long Con,231,3,19,,15:00:00,518376636,1.99
2897,One of Them,231,3,21,,16:00:00,542332389,1.99
2898,Special,230,3,19,,17:00:00,219961967,1.99
2899,The Man from Tallahassee,229,3,21,,18:00:00,550893556,1.99
2900,Exposé,229,3,21,,19:00:00,511338017,1.99
2901,Homecoming,230,3,19,,20:00:00,210675221,1.99
2902,Maternity Leave,231,3,21,,21:00:00,555244214,1.99
2903,Left Behind,229,3,21,,22:00:00,538491964,1.99
2904,Outlaws,230,3,19,,23:00:00,206500939,1.99
2905,The Whole Truth,231,3,21,,00:00:00,495487014,1.99
2906,...In Translation,230,3,19,,01:00:00,215441983,1.99
2907,Lockdown,231,3,21,,02:00:00,543886056,1.99
2908,One of Us,229,3,21,,03:00:00,502387276,1.99
2909,Catch-22,229,3,21,,04:00:00,489773399,1.99
2910,Dave,231,3,19,,05:00:00,574325829,1.99
2911,Numbers,230,3,19,,06:00:00,214709143,1.99
2912,D.O.C.,229,3,21,,07:00:00,518556641,1.99
2913,Deus Ex Machina,230,3,19,,08:00:00,214996732,1.99
2914,S.O.S.,231,3,19,,09:00:00,517979269,1.99
2915,Do No Harm,230,3,19,,10:00:00,212039309,1.99
2916,Two for the Road,231,3,21,,11:00:00,502404558,1.99
2917,The Greater Good,230,3,19,,12:00:00,214130273,1.99
2918,"""?""",231,3,19,,13:00:00,528227089,1.99
2919,Born to Run,230,3,19,,14:00:00,213772057,1.99
2920,Three Minutes,231,3,19,,15:00:00,531556853,1.99
2921,Exodus (Part 1),230,3,19,,16:00:00,213107744,1.99
2922,"Live Together, Die Alone, Pt. 1",231,3,21,,17:00:00,457364940,1.99
2923,Exodus (Part 2) [Season Finale],230,3,19,,18:00:00,208667059,1.99
2924,"Live Together, Die Alone, Pt. 2",231,3,19,,19:00:00,503619265,1.99
2925,Exodus (Part 3) [Season Finale],230,3,19,,20:00:00,197937785,1.99
2926,Zoo Station,232,1,1,U2,21:00:00,9056902,0.99
2927,Even Better Than The Real Thing,232,1,1,U2,22:00:00,7279392,0.99
2928,One,232,1,1,U2,23:00:00,9158892,0.99
2929,Until The End Of The World,232,1,1,U2,00:00:00,9132485,0.99
2930,Who's Gonna Ride Your Wild Horses,232,1,1,U2,01:00:00,10304369,0.99
2931,So Cruel,232,1,1,U2,02:00:00,11527614,0.99
2932,The Fly,232,1,1,U2,03:00:00,8825399,0.99
2933,Mysterious Ways,232,1,1,U2,04:00:00,8062057,0.99
2934,Tryin' To Throw Your Arms Around The World,232,1,1,U2,05:00:00,7612124,0.99
2935,Ultraviolet (Light My Way),232,1,1,U2,06:00:00,10754631,0.99
2936,Acrobat,232,1,1,U2,07:00:00,8824723,0.99
2937,Love Is Blindness,232,1,1,U2,08:00:00,8531766,0.99
2938,Beautiful Day,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",09:00:00,8056723,0.99
2939,Stuck In A Moment You Can't Get Out Of,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",10:00:00,8997366,0.99
2940,Elevation,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",11:00:00,7479414,0.99
2941,Walk On,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",12:00:00,9800861,0.99
2942,Kite,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",13:00:00,8765761,0.99
2943,In A Little While,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",14:00:00,7189647,0.99
2944,Wild Honey,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",15:00:00,7466069,0.99
2945,Peace On Earth,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",16:00:00,9476171,0.99
2946,When I Look At The World,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",17:00:00,8500491,0.99
2947,New York,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",18:00:00,10862323,0.99
2948,Grace,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",19:00:00,10877148,0.99
2949,The Three Sunrises,234,1,1,U2,20:00:00,7717990,0.99
2950,Spanish Eyes,234,1,1,U2,21:00:00,6392710,0.99
2951,Sweetest Thing,234,1,1,U2,22:00:00,6154896,0.99
2952,Love Comes Tumbling,234,1,1,U2,23:00:00,9328802,0.99
2953,Bass Trap,234,1,1,U2,00:00:00,6834107,0.99
2954,Dancing Barefoot,234,1,1,Ivan Kral/Patti Smith,01:00:00,9488294,0.99
2955,Everlasting Love,234,1,1,Buzz Cason/Mac Gayden,02:00:00,6708932,0.99
2956,Unchained Melody,234,1,1,Alex North/Hy Zaret,03:00:00,9597568,0.99
2957,Walk To The Water,234,1,1,U2,04:00:00,9523336,0.99
2958,Luminous Times (Hold On To Love),234,1,1,Brian Eno/U2,05:00:00,9015513,0.99
2959,Hallelujah Here She Comes,234,1,1,U2,06:00:00,8027028,0.99
2960,Silver And Gold,234,1,1,Bono,07:00:00,9199746,0.99
2961,Endless Deep,234,1,1,U2,08:00:00,5899070,0.99
2962,A Room At The Heartbreak Hotel,234,1,1,U2,09:00:00,9015416,0.99
2963,"Trash, Trampoline And The Party Girl",234,1,1,U2,10:00:00,5083523,0.99
2964,Vertigo,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",11:00:00,6329502,0.99
2965,Miracle Drug,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",12:00:00,7760916,0.99
2966,Sometimes You Can't Make It On Your Own,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",13:00:00,10112863,0.99
2967,Love And Peace Or Else,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",14:00:00,9476723,0.99
2968,City Of Blinding Lights,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",15:00:00,11432026,0.99
2969,All Because Of You,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",16:00:00,7198014,0.99
2970,A Man And A Woman,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",17:00:00,8938285,0.99
2971,Crumbs From Your Table,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",18:00:00,9892349,0.99
2972,One Step Closer,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",19:00:00,7512912,0.99
2973,Original Of The Species,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",20:00:00,9230041,0.99
2974,Yahweh,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",21:00:00,8636998,0.99
2975,Discotheque,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",22:00:00,10442206,0.99
2976,Do You Feel Loved,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",23:00:00,10122694,0.99
2977,Mofo,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",00:00:00,11583042,0.99
2978,If God Will Send His Angels,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",01:00:00,10563329,0.99
2979,Staring At The Sun,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",02:00:00,9082838,0.99
2980,Last Night On Earth,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",03:00:00,9401017,0.99
2981,Gone,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",04:00:00,8746301,0.99
2982,Miami,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",05:00:00,9741603,0.99
2983,The Playboy Mansion,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",06:00:00,9274144,0.99
2984,If You Wear That Velvet Dress,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",07:00:00,10227333,0.99
2985,Please,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",08:00:00,9909484,0.99
2986,Wake Up Dead Man,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",09:00:00,9515903,0.99
2987,Helter Skelter,237,1,1,"Lennon, John/McCartney, Paul",10:00:00,6097636,0.99
2988,Van Diemen's Land,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",11:00:00,5990280,0.99
2989,Desire,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",12:00:00,5874535,0.99
2990,Hawkmoon 269,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",13:00:00,12494987,0.99
2991,All Along The Watchtower,237,1,1,"Dylan, Bob",14:00:00,8623572,0.99
2992,I Still Haven't Found What I'm Looking for,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",15:00:00,11542247,0.99
2993,Freedom For My People,237,1,1,"Mabins, Macie/Magee, Sterling/Robinson, Bobby",16:00:00,1249764,0.99
2994,Silver And Gold,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",17:00:00,11450194,0.99
2995,Pride (In The Name Of Love),237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",18:00:00,8806361,0.99
2996,Angel Of Harlem,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",19:00:00,7498022,0.99
2997,Love Rescue Me,237,1,1,"Bono/Clayton, Adam/Dylan, Bob/Mullen Jr., Larry/The Edge",20:00:00,12508716,0.99
2998,When Love Comes To Town,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",21:00:00,8340954,0.99
2999,Heartland,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",22:00:00,9867748,0.99
3000,God Part II,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",23:00:00,6497570,0.99
3001,The Star Spangled Banner,237,1,1,"Hendrix, Jimi",00:00:00,1385810,0.99
3002,Bullet The Blue Sky,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",01:00:00,10993607,0.99
3003,All I Want Is You,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",02:00:00,12729820,0.99
3004,Pride (In The Name Of Love),238,1,1,U2,03:00:00,7549085,0.99
3005,New Year's Day,238,1,1,U2,04:00:00,8491818,0.99
3006,With Or Without You,238,1,1,U2,05:00:00,9765188,0.99
3007,I Still Haven't Found What I'm Looking For,238,1,1,U2,06:00:00,9306737,0.99
3008,Sunday Bloody Sunday,238,1,1,U2,07:00:00,9269668,0.99
3009,Bad,238,1,1,U2,08:00:00,11628058,0.99
3010,Where The Streets Have No Name,238,1,1,U2,09:00:00,9042305,0.99
3011,I Will Follow,238,1,1,U2,10:00:00,7184825,0.99
3012,The Unforgettable Fire,238,1,1,U2,11:00:00,9684664,0.99
3013,Sweetest Thing,238,1,1,U2 & Daragh O'Toole,12:00:00,6071385,0.99
3014,Desire,238,1,1,U2,13:00:00,5893206,0.99
3015,When Love Comes To Town,238,1,1,U2,14:00:00,8479525,0.99
3016,Angel Of Harlem,238,1,1,U2,15:00:00,7527339,0.99
3017,All I Want Is You,238,1,1,U2 & Van Dyke Parks,16:00:00,19202252,0.99
3018,Sunday Bloody Sunday,239,1,1,U2,17:00:00,9140849,0.99
3019,Seconds,239,1,1,U2,18:00:00,6352121,0.99
3020,New Year's Day,239,1,1,U2,19:00:00,11054732,0.99
3021,Like A Song...,239,1,1,U2,20:00:00,9365379,0.99
3022,Drowning Man,239,1,1,U2,21:00:00,8457066,0.99
3023,The Refugee,239,1,1,U2,22:00:00,7374043,0.99
3024,Two Hearts Beat As One,239,1,1,U2,23:00:00,7998323,0.99
3025,Red Light,239,1,1,U2,00:00:00,7453704,0.99
3026,Surrender,239,1,1,U2,01:00:00,11221406,0.99
3027,"""40""",239,1,1,U2,02:00:00,5251767,0.99
3028,Zooropa,240,1,1,U2; Bono,03:00:00,12807979,0.99
3029,Babyface,240,1,1,U2; Bono,04:00:00,7942573,0.99
3030,Numb,240,1,1,"U2; Edge, The",05:00:00,8577861,0.99
3031,Lemon,240,1,1,U2; Bono,06:00:00,13988878,0.99
3032,"Stay (Faraway, So Close!)",240,1,1,U2; Bono,07:00:00,9785480,0.99
3033,Daddy's Gonna Pay For Your Crashed Car,240,1,1,U2; Bono,08:00:00,10609581,0.99
3034,Some Days Are Better Than Others,240,1,1,U2; Bono,09:00:00,8417690,0.99
3035,The First Time,240,1,1,U2; Bono,10:00:00,7247651,0.99
3036,Dirty Day,240,1,1,"U2; Bono & Edge, The",11:00:00,10652877,0.99
3037,The Wanderer,240,1,1,U2; Bono,12:00:00,9258717,0.99
3038,Breakfast In Bed,241,1,8,,13:00:00,6513325,0.99
3039,Where Did I Go Wrong,241,1,8,,14:00:00,7485054,0.99
3040,I Would Do For You,241,1,8,,15:00:00,11193602,0.99
3041,Homely Girl,241,1,8,,16:00:00,6790788,0.99
3042,Here I Am (Come And Take Me),241,1,8,,17:00:00,8106249,0.99
3043,Kingston Town,241,1,8,,18:00:00,7638236,0.99
3044,Wear You To The Ball,241,1,8,,19:00:00,7159527,0.99
3045,(I Can't Help) Falling In Love With You,241,1,8,,20:00:00,6905623,0.99
3046,Higher Ground,241,1,8,,21:00:00,8665244,0.99
3047,Bring Me Your Cup,241,1,8,,22:00:00,11346114,0.99
3048,C'est La Vie,241,1,8,,23:00:00,9031661,0.99
3049,Reggae Music,241,1,8,,00:00:00,8203931,0.99
3050,Superstition,241,1,8,,01:00:00,10728099,0.99
3051,Until My Dying Day,241,1,8,,02:00:00,7886195,0.99
3052,Where Have All The Good Times Gone?,242,1,1,Ray Davies,03:00:00,6063937,0.99
3053,Hang 'Em High,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,04:00:00,6872314,0.99
3054,Cathedral,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,05:00:00,2650998,0.99
3055,Secrets,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,06:00:00,6803255,0.99
3056,Intruder,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,07:00:00,3282142,0.99
3057,(Oh) Pretty Woman,242,1,1,Bill Dees/Roy Orbison,08:00:00,5665828,0.99
3058,Dancing In The Street,242,1,1,Ivy Jo Hunter/Marvin Gaye/William Stevenson,09:00:00,7461499,0.99
3059,Little Guitars (Intro),242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,10:00:00,1439530,0.99
3060,Little Guitars,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,11:00:00,7453043,0.99
3061,Big Bad Bill (Is Sweet William Now),242,1,1,Jack Yellen/Milton Ager,12:00:00,5489609,0.99
3062,The Full Bug,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,13:00:00,6551013,0.99
3063,Happy Trails,242,1,1,Dale Evans,14:00:00,2111141,0.99
3064,Eruption,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",15:00:00,3272891,0.99
3065,Ain't Talkin' 'bout Love,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",16:00:00,7569506,0.99
3066,Runnin' With The Devil,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",17:00:00,7061901,0.99
3067,Dance the Night Away,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",18:00:00,6087433,0.99
3068,And the Cradle Will Rock...,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",19:00:00,7011402,0.99
3069,Unchained,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",20:00:00,6777078,0.99
3070,Jump,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth",21:00:00,7911090,0.99
3071,Panama,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth",22:00:00,6921784,0.99
3072,Why Can't This Be Love,243,1,1,Van Halen,23:00:00,7457655,0.99
3073,Dreams,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",00:00:00,9504119,0.99
3074,When It's Love,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",01:00:00,11049966,0.99
3075,Poundcake,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",02:00:00,10366978,0.99
3076,Right Now,243,1,1,Van Halen,03:00:00,10503352,0.99
3077,Can't Stop Loving You,243,1,1,Van Halen,04:00:00,8107896,0.99
3078,Humans Being,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",05:00:00,10014683,0.99
3079,Can't Get This Stuff No More,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",06:00:00,10355753,0.99
3080,Me Wise Magic,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",07:00:00,12013467,0.99
3081,Runnin' With The Devil,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",08:00:00,7056863,0.99
3082,Eruption,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",09:00:00,3286026,0.99
3083,You Really Got Me,244,1,1,Ray Davies,10:00:00,5194092,0.99
3084,Ain't Talkin' 'Bout Love,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",11:00:00,7617284,0.99
